"Match","Date","League","Opponent","Result"
"1404980304","17 Apr 2015","2877","Cloud9 G2A","Loss"
"1404529141","17 Apr 2015","2877","Team Secret","Loss"
"1402520510","16 Apr 2015","2358","-Ninjas-in-Pyjamas-","Loss"
"1402303248","16 Apr 2015","2358","-Ninjas-in-Pyjamas-","Loss"
"1393948523","12 Apr 2015","2815","Moscow Five RUS","Win"
"1393834801","12 Apr 2015","2815","Moscow Five RUS","Win"
"1389020135","10 Apr 2015","2358","Unknown Dire Team","Loss"
"1388993377","10 Apr 2015","2358","Unknown Radiant Team","Loss"
"1388943422","10 Apr 2015","2358","Unknown Radiant Team","Win"
"1388839683","10 Apr 2015","2358","Unknown Radiant Team","Win"
"1388527586","10 Apr 2015","2815","_PowerRangers","Win"
"1388365934","10 Apr 2015","2815","_PowerRangers","Win"
"1384414317","08 Apr 2015","2129","Unknown Radiant Team","Loss"
"1384324589","08 Apr 2015","2129","Unknown Dire Team","Loss"
"1382007463","07 Apr 2015","2418","GOOMBA Gamingg","Loss"
"1381933936","07 Apr 2015","2418","GOOMBA Gamingg","Win"
"1381705571","07 Apr 2015","2418","SCARYFACEZZZZZZZ","Win"
"1381573862","07 Apr 2015","2418","SCARYFACEZZZZZZZ","Win"
"1379831715","06 Apr 2015","2129","Team Empire","Win"
"1379736543","06 Apr 2015","2129","Team Empire","Win"
"1379603749","06 Apr 2015","2815","Vega Squadron","Win"
"1379486050","06 Apr 2015","2815","Vega Squadron","Loss"
"1379352409","06 Apr 2015","2815","Vega Squadron","Win"
"1374643460","04 Apr 2015","2418","Team Secret","Win"
"1374439517","04 Apr 2015","2418","Team Secret","Win"
"1366919280","01 Apr 2015","2686","Natus Vincere","Win"
"1366806163","01 Apr 2015","2686","Natus Vincere","Win"
"1364571263","31 Mar 2015","2661","Cloud9 G2A","Loss"
"1364489031","31 Mar 2015","2661","Cloud9 G2A","Loss"
"1362188455","30 Mar 2015","2358","Balkan Bears Corleone","Win"
"1362110003","30 Mar 2015","2358","Balkan Bears Corleone","Win"
"1361837252","30 Mar 2015","2661","Team Secret","Loss"
"1361692473","30 Mar 2015","2661","Team Secret","Loss"
"1354131679","27 Mar 2015","2661","Natus Vincere","Win"
"1354002621","27 Mar 2015","2661","Natus Vincere","Win"
"1348570685","25 Mar 2015","2418","-Ninjas-in-Pyjamas-","Win"
"1348458888","25 Mar 2015","2418","-Ninjas-in-Pyjamas-","Win"
"1346387374","24 Mar 2015","2418","_PowerRangers","Win"
"1346263460","24 Mar 2015","2418","_PowerRangers","Win"
"1346032070","24 Mar 2015","2358","Burden United","Loss"
"1345882423","24 Mar 2015","2337","_PowerRangers","Win"
"1343802815","23 Mar 2015","2418","Virtus.pro","Win"
"1343707636","23 Mar 2015","2418","Virtus.pro","Win"
"1341322129","22 Mar 2015","2686","Cloud9 G2A","Win"
"1341199580","22 Mar 2015","2686","Cloud9 G2A","Win"
"1330202760","18 Mar 2015","2358","Burden United","Win"
"1328006586","17 Mar 2015","2337","Unknown Dire Team","Loss"
"1327905841","17 Mar 2015","2337","Unknown Radiant Team","Win"
"1327577986","17 Mar 2015","2129","mYinsanity - sensei","Win"
"1327486350","17 Mar 2015","2129","mYinsanity - sensei","Win"
"1325500272","16 Mar 2015","2358","_PowerRangers","Win"
"1325382627","16 Mar 2015","2358","_PowerRangers","Loss"
"1320101798","14 Mar 2015","2686","_PowerRangers","Win"
"1319963003","14 Mar 2015","2686","_PowerRangers","Win"
"1312411383","11 Mar 2015","2686","[Flip.Sid3 Tactics]","Win"
"1312312738","11 Mar 2015","2686","[Flip.Sid3 Tactics]","Win"
"1307951861","09 Mar 2015","2358","Natus Vincere","Loss"
"1307838367","09 Mar 2015","2358","Natus Vincere","Win"
"1305666549","08 Mar 2015","2129","Team Secret","Loss"
"1305556895","08 Mar 2015","2129","Team Secret","Loss"
"1295049856","05 Mar 2015","2172","-Ninjas-in-Pyjamas-","Loss"
"1294998859","04 Mar 2015","2172","-Ninjas-in-Pyjamas-","Win"
"1294729472","04 Mar 2015","2172","-Ninjas-in-Pyjamas-","Loss"
"1292118911","03 Mar 2015","2172","Vega Squadron","Win"
"1292013750","03 Mar 2015","2172","Vega Squadron","Win"
"1254635734","19 Feb 2015","2337","_PowerRangers","Win"
"1254574938","19 Feb 2015","2337","_PowerRangers","Win"
"1248627957","17 Feb 2015","2172","Virtus.pro","Loss"
"1248479543","17 Feb 2015","2172","Virtus.pro","Loss"
"1245451346","16 Feb 2015","2172","Vega Squadron","Win"
"1245388034","16 Feb 2015","2172","Vega Squadron","Loss"
"1245269188","16 Feb 2015","2172","Vega Squadron","Win"
"1244921932","16 Feb 2015","2129","Vega Squadron","Win"
"1244611952","16 Feb 2015","2129","Vega Squadron","Loss"
"1237956927","14 Feb 2015","2337","Balkan Bears Corleone","Loss"
"1225031164","09 Feb 2015","2337","London Conspiracy Dota2","Loss"
"1224912583","09 Feb 2015","2337","London Conspiracy Dota2","Loss"
"1214881042","05 Feb 2015","2337","mYinsanity - sensei","Win"
"1214738448","05 Feb 2015","2337","mYinsanity - sensei","Loss"
"1210189294","03 Feb 2015","2337","Balkan Bears Corleone","Loss"
"1202707118","31 Jan 2015","2337","TEAMERINO TINKERINO","Loss"
"1202549121","31 Jan 2015","2337","TEAMERINO TINKERINO","Win"
"1155187590","11 Jan 2015","2339","Natus Vincere","Loss"
"1155133074","11 Jan 2015","2339","Natus Vincere","Loss"
"1155037686","10 Jan 2015","2339","Natus Vincere","Win"
"1154480250","10 Jan 2015","2339","Virtus.pro","Win"
"1154319512","10 Jan 2015","2339","Virtus.pro","Win"
"1154110987","10 Jan 2015","2339","Virtus.pro","Loss"
"1150128901","09 Jan 2015","2339","_PowerRangers","Loss"
"1150066720","08 Jan 2015","2339","_PowerRangers","Win"
"1149980486","08 Jan 2015","2339","_PowerRangers","Loss"
"1149257973","08 Jan 2015","2339","TEAMERINO TINKERINO","Win"
"1149128027","08 Jan 2015","2339","TEAMERINO TINKERINO","Win"
"1148904564","08 Jan 2015","2339","TEAMERINO TINKERINO","Loss"
"1117591334","26 Dec 2014","2158","Natus Vincere","Win"
"1108896934","22 Dec 2014","2158","mYinsanity - sensei","Win"
"1099675210","18 Dec 2014","2158","xGame.kz","Win"
"1099310540","18 Dec 2014","2158","Virtus.pro","Loss"
"1095107671","16 Dec 2014","2158","Virtus.pro","Win"
"1093818353","15 Dec 2014","2158","Basically Unknown","Loss"
"1093632754","15 Dec 2014","2158","Team Secret","Loss"
"1093499775","15 Dec 2014","2158","GOOMBA Gamingg","Win"
"1093348260","15 Dec 2014","2158","Vega Squadron","Loss"
"1093065997","15 Dec 2014","2158","_PowerRangers","Loss"
"1091534977","14 Dec 2014","2158","Unknown Dire Team","Loss"
"1086883471","12 Dec 2014","2158","Unknown Dire Team","Loss"
"1086751754","12 Dec 2014","2158","STARK.gg","Win"
"1086272948","12 Dec 2014","2172","Virtus.pro","Loss"
"1086099288","12 Dec 2014","2172","Virtus.pro","Loss"
"1085948456","12 Dec 2014","2172","Virtus.pro","Win"
"1084571354","11 Dec 2014","2158","Team Empire","Loss"
"1084335575","11 Dec 2014","2172","4 Friends + Chrillee","Win"
"1084140725","11 Dec 2014","2172","4 Friends + Chrillee","Win"
"1083952404","11 Dec 2014","2172","4 Friends + Chrillee","Loss"
"1080800861","09 Dec 2014","2158","NatashaIshetParnya","Loss"
"1063667033","01 Dec 2014","1942","STARK.gg","Win"
"1063578646","01 Dec 2014","1942","STARK.gg","Win"
"1054296971","27 Nov 2014","1942","Moscow Five International","Win"
"1054226590","27 Nov 2014","1942","Moscow Five International","Loss"
"1045876092","23 Nov 2014","2190","Cloud9 G2A","Loss"
"1045744433","23 Nov 2014","2190","Cloud9 G2A","Win"
"1045634217","23 Nov 2014","2190","Cloud9 G2A","Loss"
"1042720490","22 Nov 2014","2190","Evil Geniuses","Loss"
"1042505750","22 Nov 2014","2190","Evil Geniuses","Loss"
"1040356836","21 Nov 2014","2190","TEAMERINO TINKERINO","Loss"
"1040214599","21 Nov 2014","2190","TEAMERINO TINKERINO","Win"
"1038004017","20 Nov 2014","1942","Virtus.pro","Loss"
"1037911761","20 Nov 2014","1942","Virtus.pro","Loss"
"1033929037","18 Nov 2014","2190","STARK.gg","Loss"
"1033792301","18 Nov 2014","2190","STARK.gg","Win"
"1033585020","18 Nov 2014","2190","Virtus.pro","Loss"
"1033404550","18 Nov 2014","2190","Virtus.pro","Win"
"1032305928","17 Nov 2014","2190","MVP Phoenix","Loss"
"1032211159","17 Nov 2014","2190","MVP Phoenix","Win"
"1032027051","17 Nov 2014","2190","Virtus.pro","Loss"
"1031898571","17 Nov 2014","2190","Virtus.pro","Loss"
"1028083001","15 Nov 2014","1942","compLexity Gaming","Loss"
"1027987873","15 Nov 2014","1942","compLexity Gaming","Win"
"1027733583","15 Nov 2014","1942","_PowerRangers","Loss"
"1027542806","15 Nov 2014","1942","_PowerRangers","Loss"
"1017524512","10 Nov 2014","2140","Team Secret","Loss"
"1017407259","10 Nov 2014","2140","Team Secret","Loss"
"1015634833","09 Nov 2014","2140","_PowerRangers","Loss"
"1015485948","09 Nov 2014","2140","_PowerRangers","Loss"
"1013123648","08 Nov 2014","2140","Virtus.pro","Loss"
"1012964699","08 Nov 2014","2140","Virtus.pro","Loss"
"1010880836","07 Nov 2014","2140","Natus Vincere","Win"
"1010766419","07 Nov 2014","2140","Natus Vincere","Loss"
"1006391520","05 Nov 2014","2140","STARK.gg","Win"
"1006223738","05 Nov 2014","2140","STARK.gg","Win"
"1004548520","04 Nov 2014","2140","Evil Geniuses","Loss"
"1004481076","04 Nov 2014","2140","Evil Geniuses","Win"
"1000308686","02 Nov 2014","2096","Virtus.pro","Loss"
"1000226003","02 Nov 2014","2096","Virtus.pro","Win"
"1000063720","02 Nov 2014","2096","Virtus.pro","Loss"
"993195314","30 Oct 2014","1936","Fnatic","Win"
"992811522","30 Oct 2014","1936","Moscow Five RUS","Win"
"989095802","28 Oct 2014","1936","Virtus.pro","Win"
"984897939","26 Oct 2014","1803","Cloud9 G2A","Loss"
"984727791","26 Oct 2014","1803","Cloud9 G2A","Win"
"984581112","26 Oct 2014","1803","Cloud9 G2A","Loss"
"982210989","25 Oct 2014","1803","TEAMERINO TINKERINO","Win"
"982061375","25 Oct 2014","1803","Inter Active Philippines","Win"
"979771191","24 Oct 2014","1803","Cloud9 G2A","Win"
"978458192","23 Oct 2014","1803","Evil Geniuses","Loss"
"977768234","23 Oct 2014","1803","TEAMERINO TINKERINO","Loss"
"975092041","21 Oct 2014","1936","Natus Vincere","Loss"
"973120899","20 Oct 2014","1936","Cloud9 G2A","Loss"
"972689000","20 Oct 2014","1936","Team Secret","Win"
"971489114","19 Oct 2014","1936","TEAMERINO TINKERINO","Loss"
"971241327","19 Oct 2014","1936","Team Empire","Loss"
"971083095","19 Oct 2014","1936","Balkan Bears Corleone","Win"
"966647492","17 Oct 2014","1936","_PowerRangers","Loss"
"962229757","15 Oct 2014","1936","Kompas Gaming","Loss"
"950618401","10 Oct 2014","1886","Evil Geniuses","Win"
"939632346","04 Oct 2014","2045","Cloud9 G2A","Loss"
"939111085","04 Oct 2014","2045","Cloud9 G2A","Loss"
"938340111","04 Oct 2014","2045","Newbee","Loss"
"938252027","04 Oct 2014","2045","Newbee","Loss"
"936442011","03 Oct 2014","2045","Vici Gaming","Win"
"936323629","03 Oct 2014","2045","Vici Gaming","Win"
"934664221","02 Oct 2014","2045","TeamMalaysia","Win"
"934531683","02 Oct 2014","2045","TeamMalaysia","Win"
"927959234","28 Sep 2014","1803","Unknown Radiant Team","Win"
"927728762","28 Sep 2014","1803","Kompas Gaming","Loss"
"927579087","28 Sep 2014","1803","Fnatic","Win"
"927377579","28 Sep 2014","1803","xGame.kz","Win"
"925202259","27 Sep 2014","1712","Cloud9 G2A","Win"
"924990462","27 Sep 2014","1712","Cloud9 G2A","Loss"
"914245960","22 Sep 2014","1886","Cloud9 G2A","Loss"
"914167980","22 Sep 2014","1886","Cloud9 G2A","Loss"
"905166134","18 Sep 2014","1803","Virtus.pro","Win"
"892202489","12 Sep 2014","1803","_PowerRangers","Win"
"889692408","11 Sep 2014","1803","MeetYourMakers.Dota2","Loss"
"888082728","10 Sep 2014","1803","Unknown Radiant Team","Loss"
"886135896","09 Sep 2014","1886","Moscow Five RUS","Win"
"886087786","09 Sep 2014","1886","Moscow Five RUS","Win"
"883914342","08 Sep 2014","1712","Team Empire","Win"
"883783280","08 Sep 2014","1712","Team Empire","Loss"
"881902683","07 Sep 2014","1803","TEAMERINO TINKERINO","Loss"
"881678343","07 Sep 2014","1803","Team Empire","Win"
"879232371","06 Sep 2014","1803","NAM VEZET-MI IGRAEM","Win"
"879219261","06 Sep 2014","1803","NAM VEZET-MI IGRAEM","Win"
"879202325","06 Sep 2014","1803","NAM VEZET-MI IGRAEM","Win"
"872734655","03 Sep 2014","1803","Fearless Strong","Win"
"872658524","03 Sep 2014","1712","_PowerRangers","Loss"
"872542222","03 Sep 2014","1712","_PowerRangers","Loss"
"871088236","02 Sep 2014","1712","TEAMERINO TINKERINO","Loss"
"871013314","02 Sep 2014","1712","TEAMERINO TINKERINO","Loss"
"869675917","01 Sep 2014","61","Unknown Radiant Team","Win"
"869508123","01 Sep 2014","1712","Natus Vincere","Win"
"869419118","01 Sep 2014","1712","Natus Vincere","Loss"
"861453247","28 Aug 2014","1803","Natus Vincere","Loss"
"859847485","27 Aug 2014","1803","Team Secret","Win"
"859607459","27 Aug 2014","1803","Cloud9 G2A","Win"
"772548096","12 Jul 2014","600","Evil Geniuses","Loss"
"772432494","12 Jul 2014","600","Natus Vincere","Win"
"771125367","12 Jul 2014","600","Team Liquid","Loss"
"770899986","11 Jul 2014","600","Cloud9 G2A","Win"
"770858488","11 Jul 2014","600","Vici Gaming","Loss"
"770551674","11 Jul 2014","600","LGD-GAMING","Loss"
"769374450","11 Jul 2014","600","Fnatic","Loss"
"769328512","11 Jul 2014","600","Natus Vincere US","Win"
"769161952","10 Jul 2014","600","Team Empire","Win"
"769044770","10 Jul 2014","600","mousesports","Win"
"767689193","10 Jul 2014","600","DK","Loss"
"767596783","10 Jul 2014","600","Nvidia.ArrowGaming.AVF","Win"
"767497059","09 Jul 2014","600","Newbee","Loss"
"767419503","09 Jul 2014","600","Titan","Loss"
"767198624","09 Jul 2014","600","Invictus Gaming","Loss"
"748520139","29 Jun 2014","1248","Invictus Gaming","Loss"
"748349410","29 Jun 2014","1248","Invictus Gaming","Loss"
"747154300","28 Jun 2014","1248","Cloud9 G2A","Win"
"747066559","28 Jun 2014","1248","Cloud9 G2A","Win"
"737659888","23 Jun 2014","1068","_PowerRangers","Win"
"737593498","23 Jun 2014","1068","_PowerRangers","Win"
"737493402","23 Jun 2014","1068","_PowerRangers","Win"
"737417289","23 Jun 2014","1068","_PowerRangers","Loss"
"729330419","19 Jun 2014","1068","Fnatic","Loss"
"729151693","19 Jun 2014","1068","Fnatic","Loss"
"729046930","19 Jun 2014","1068","Fnatic","Loss"
"724015106","17 Jun 2014","223","Cloud9 G2A","Win"
"723952356","16 Jun 2014","223","Cloud9 G2A","Loss"
"723850342","16 Jun 2014","223","Cloud9 G2A","Win"
"723729189","16 Jun 2014","223","Cloud9 G2A","Loss"
"723637942","16 Jun 2014","223","Cloud9 G2A","Win"
"722187017","15 Jun 2014","223","Cloud9 G2A","Win"
"722113814","15 Jun 2014","223","Cloud9 G2A","Win"
"721893899","15 Jun 2014","223","Team Empire","Win"
"721806403","15 Jun 2014","223","Team Empire","Loss"
"721693735","15 Jun 2014","223","Team Empire","Win"
"719645591","14 Jun 2014","223","Fnatic","Win"
"719538315","14 Jun 2014","223","Fnatic","Win"
"719150885","14 Jun 2014","223","Evil Geniuses","Win"
"693327618","01 Jun 2014","1014","Newbee","Loss"
"693202860","01 Jun 2014","1014","Newbee","Loss"
"693082584","01 Jun 2014","1014","Newbee","Win"
"691099481","31 May 2014","1014","DK","Loss"
"690961802","31 May 2014","1014","DK","Loss"
"687046653","29 May 2014","1014","Vici Gaming","Win"
"686910669","29 May 2014","1014","Vici Gaming","Win"
"686756683","29 May 2014","1014","Vici Gaming","Loss"
"681617264","26 May 2014","1014","Dream time.","Win"
"681482626","26 May 2014","1014","Invictus Gaming","Loss"
"681242203","26 May 2014","1014","Titan","Win"
"655238249","11 May 2014","223","Radical Online X-tremists","Loss"
"654576343","11 May 2014","223","Fnatic","Loss"
"653132443","10 May 2014","223","Evil Geniuses","Loss"
"652850769","10 May 2014","223","Fnatic","Loss"
"647934457","07 May 2014","223","Team Empire","Win"
"643141931","04 May 2014","1068","Relax, you are doing fine.","Win"
"643056312","04 May 2014","1068","Relax, you are doing fine.","Win"
"641368857","03 May 2014","1135","Evil Geniuses","Loss"
"641230160","03 May 2014","1135","Evil Geniuses","Win"
"641134568","03 May 2014","1135","Evil Geniuses","Loss"
"637826206","01 May 2014","1068","Evil Geniuses","Win"
"637733992","01 May 2014","1068","Evil Geniuses","Win"
"637620547","01 May 2014","1068","Virtus.pro","Win"
"637544497","01 May 2014","1068","Virtus.pro","Win"
"635778676","30 Apr 2014","1068","MeetYourMakers.Dota2","Win"
"635667178","30 Apr 2014","1068","MeetYourMakers.Dota2","Win"
"630185898","27 Apr 2014","1123","Cloud9 G2A","Win"
"630088610","27 Apr 2014","1123","Cloud9 G2A","Win"
"629087815","26 Apr 2014","1123","Fluffy^^^Bears","Win"
"628982311","26 Apr 2014","1123","Fluffy^^^Bears","Win"
"628484826","26 Apr 2014","1123","Cloud9 G2A","Loss"
"628398985","26 Apr 2014","1123","Cloud9 G2A","Win"
"628275541","26 Apr 2014","1123","Cloud9 G2A","Loss"
"628136276","26 Apr 2014","1123","Fnatic","Win"
"628056159","26 Apr 2014","1123","Fnatic","Loss"
"627958531","26 Apr 2014","1123","Fnatic","Win"
"624177654","23 Apr 2014","1135","Radical Online X-tremists","Loss"
"624073412","23 Apr 2014","1135","Radical Online X-tremists","Loss"
"617404777","19 Apr 2014","232","Team Empire","Loss"
"616486143","18 Apr 2014","232","Evil Geniuses","Loss"
"616428333","18 Apr 2014","232","Evil Geniuses","Loss"
"615298820","18 Apr 2014","232","Team Empire","Win"
"614443715","17 Apr 2014","232","MVP Phoenix","Win"
"613927995","17 Apr 2014","232","DK","Loss"
"611928828","15 Apr 2014","1135","Fnatic","Loss"
"611878336","15 Apr 2014","1135","Fnatic","Loss"
"610550812","14 Apr 2014","1135","Natus Vincere","Loss"
"610510725","14 Apr 2014","1135","Natus Vincere","Loss"
"610447143","14 Apr 2014","1135","Natus Vincere","Win"
"610263617","14 Apr 2014","223","Natus Vincere","Win"
"610175556","14 Apr 2014","1014","Team Empire","Win"
"610041461","14 Apr 2014","1014","SIGMA.int","Loss"
"609024398","13 Apr 2014","196","Team Empire","Loss"
"608936604","13 Apr 2014","196","Team Empire","Loss"
"608868438","13 Apr 2014","196","Team Empire","Loss"
"608750878","13 Apr 2014","196","Team Empire","Win"
"606943590","12 Apr 2014","1014","Fnatic","Loss"
"606815926","12 Apr 2014","1014","Fnatic","Loss"
"606700270","12 Apr 2014","1014","SIGMA.int","Loss"
"606577888","12 Apr 2014","1014","SIGMA.int","Win"
"604951278","11 Apr 2014","1014","Team Empire","Loss"
"604812525","11 Apr 2014","1014","Team Empire","Win"
"603874302","10 Apr 2014","1014","Cloud9 G2A","Win"
"603798571","10 Apr 2014","1014","Cloud9 G2A","Win"
"602478239","09 Apr 2014","1135","Team Liquid","Win"
"602413445","09 Apr 2014","1135","Team Liquid","Win"
"602089950","09 Apr 2014","232","Cloud9 G2A","Win"
"601976562","09 Apr 2014","232","Radical Online X-tremists","Win"
"601072579","08 Apr 2014","1135","Cloud9 G2A","Loss"
"601013504","08 Apr 2014","1135","Cloud9 G2A","Loss"
"600875129","08 Apr 2014","1135","Team Empire","Loss"
"600800887","08 Apr 2014","1135","Team Empire","Loss"
"599633031","07 Apr 2014","223","SIGMA.int","Win"
"589157786","31 Mar 2014","223","Virtus.pro","Loss"
"589072947","31 Mar 2014","223","MeetYourMakers.Dota2","Win"
"588921479","31 Mar 2014","203","Fnatic","Loss"
"588852483","31 Mar 2014","203","Fnatic","Loss"
"588747229","31 Mar 2014","203","Fnatic","Win"
"588658100","31 Mar 2014","203","Fnatic","Win"
"588546619","31 Mar 2014","203","Fnatic","Loss"
"585494009","29 Mar 2014","232","Team Empire","Loss"
"584015812","28 Mar 2014","196","Natus Vincere","Loss"
"583924864","28 Mar 2014","196","Natus Vincere","Win"
"583845655","28 Mar 2014","196","Natus Vincere","Win"
"583783006","28 Mar 2014","196","Natus Vincere","Loss"
"583654256","28 Mar 2014","196","Natus Vincere","Loss"
"582286120","27 Mar 2014","232","SIGMA.int","Win"
"577907481","24 Mar 2014","232","Ahead.","Win"
"576042443","23 Mar 2014","232","_PowerRangers","Win"
"571059810","20 Mar 2014","232","Relax, you are doing fine.","Loss"
"570962194","20 Mar 2014","232","MeetYourMakers.Dota2","Win"
"569607667","19 Mar 2014","232","Virtus.pro","Win"
"568394580","18 Mar 2014","223","Cloud9 G2A","Loss"
"567112369","17 Mar 2014","196","Virtus.pro","Win"
"567081398","17 Mar 2014","196","Virtus.pro","Win"
"567018954","17 Mar 2014","196","Virtus.pro","Loss"
"566987770","17 Mar 2014","196","Virtus.pro","Win"
"566890241","17 Mar 2014","232","Fnatic","Win"
"565756031","16 Mar 2014","203","Radical Online X-tremists","Win"
"565695447","16 Mar 2014","203","Radical Online X-tremists","Win"
"565596076","16 Mar 2014","203","Radical Online X-tremists","Loss"
"561068032","13 Mar 2014","232","Cloud9 G2A","Loss"
"561021561","13 Mar 2014","232","TheRerereTRY","Win"
"560950215","13 Mar 2014","232","xGame.kz","Win"
"560867218","13 Mar 2014","232","Radical Online X-tremists","Win"
"559573652","12 Mar 2014","232","Natus Vincere","Loss"
"558503538","11 Mar 2014","223","Team Liquid","Win"
"557162694","10 Mar 2014","196","Radical Online X-tremists","Win"
"557106666","10 Mar 2014","196","Radical Online X-tremists","Win"
"555890593","09 Mar 2014","203","Natus Vincere","Loss"
"555826373","09 Mar 2014","203","Natus Vincere","Win"
"555756888","09 Mar 2014","203","Natus Vincere","Loss"
"551097697","06 Mar 2014","203","SIGMA.int","Win"
"551040902","06 Mar 2014","203","SIGMA.int","Win"
"549803852","05 Mar 2014","232","Revival Dragons.","Win"
"549665595","05 Mar 2014","232","Fearless Strong","Win"
"548615364","04 Mar 2014","196","Team Empire","Loss"
"548561518","04 Mar 2014","223","Doggy Team","Win"
"548490691","04 Mar 2014","223","MeetYourMakers.Dota2","Win"
"548421142","04 Mar 2014","196","Team Empire","Win"
"548378078","04 Mar 2014","196","Team Empire","Loss"
"547285041","03 Mar 2014","223","SIGMA.int","Win"
"537536521","24 Feb 2014","196","Fnatic","Win"
"537482602","24 Feb 2014","196","Fnatic","Win"
"537408463","24 Feb 2014","196","Fnatic","Loss"
"536241780","23 Feb 2014","203","Team Liquid","Win"
"536183530","23 Feb 2014","203","Team Liquid","Win"
"536097060","23 Feb 2014","203","Team Liquid","Loss"
"528029525","18 Feb 2014","203","Fnatic","Win"
"527992941","18 Feb 2014","203","Fnatic","Win"
"527928238","18 Feb 2014","203","Fnatic","Loss"
"517745326","12 Feb 2014","196","SIGMA.int","Win"
"517654670","12 Feb 2014","196","SIGMA.int","Win"
"475880380","19 Jan 2014","124","Natus Vincere","Loss"
"475803414","19 Jan 2014","124","Natus Vincere","Loss"
"475760161","19 Jan 2014","124","Natus Vincere","Loss"
"474344704","18 Jan 2014","124","SIGMA.int","Win"
"474273572","18 Jan 2014","124","SIGMA.int","Win"
"472551560","17 Jan 2014","124","Fnatic","Win"
"472467415","17 Jan 2014","124","Fnatic","Win"
"470268376","15 Jan 2014","103","world of dotas","Win"
"470200229","15 Jan 2014","103","world of dotas","Win"
"470092336","15 Jan 2014","103","world of dotas","Win"
"459788526","08 Jan 2014","104","Fnatic","Loss"
"459759306","08 Jan 2014","104","Fnatic","Loss"
"459737352","08 Jan 2014","104","Fnatic","Win"
"459580021","07 Jan 2014","104","Vici Gaming","Loss"
"459545054","07 Jan 2014","104","Vici Gaming","Loss"
"459489298","07 Jan 2014","104","Vici Gaming","Win"
"453262657","03 Jan 2014","124","SuperStrongDinosaurs","Win"
"453083523","03 Jan 2014","124","Relax, you are doing fine.","Win"
"429568769","18 Dec 2013","124","TheRerereTRY","Win"
"428511634","17 Dec 2013","124","FlipSideTactics","Win"
"426939706","16 Dec 2013","124","_PowerRangers","Loss"
"425546415","15 Dec 2013","104","Fnatic","Loss"
"425472642","15 Dec 2013","104","Fnatic","Win"
"425396205","15 Dec 2013","104","Fnatic","Loss"
"425279636","15 Dec 2013","124","SIGMA.int","Win"
"423361832","14 Dec 2013","109","Fnatic","Win"
"423294153","14 Dec 2013","109","Fnatic","Win"
"423198062","14 Dec 2013","109","Fnatic","Loss"
"421036490","13 Dec 2013","124","Osliki Gaming","Loss"
"420949358","13 Dec 2013","124","Team Empire","Win"
"420835302","13 Dec 2013","124","mousesports","Loss"
"419278024","12 Dec 2013","124","QPAD Red Pandas","Win"
"419210687","12 Dec 2013","124","Radical Online X-tremists","Win"
"417093185","10 Dec 2013","124","Fnatic","Win"
"416972601","10 Dec 2013","124","Natus Vincere","Win"
"414690055","08 Dec 2013","70","Vici Gaming","Loss"
"414620757","08 Dec 2013","70","Vici Gaming","Win"
"414571967","08 Dec 2013","70","Vici Gaming","Loss"
"413293099","07 Dec 2013","70","Na{TUS","Win"
"413145545","07 Dec 2013","70","Fnatic","Loss"
"412741558","07 Dec 2013","70","Russia.Knockout.ru","Win"
"410912988","05 Dec 2013","109","ZERO RESPECT !","Win"
"410866607","05 Dec 2013","109","ZERO RESPECT !","Loss"
"410833679","05 Dec 2013","109","ZERO RESPECT !","Win"
"409865202","04 Dec 2013","109","SuperStrongDinosaurs","Win"
"409812440","04 Dec 2013","109","SuperStrongDinosaurs","Win"
"409646633","04 Dec 2013","124","Virtus.pro","Win"
"408784693","03 Dec 2013","103","Team Liquid","Win"
"408697166","03 Dec 2013","103","Team Liquid","Win"
"408636420","03 Dec 2013","103","Team Liquid","Win"
"404918131","30 Nov 2013","112","Natus Vincere","Loss"
"404832490","30 Nov 2013","112","Natus Vincere","Loss"
"404759489","30 Nov 2013","112","Natus Vincere","Loss"
"404010435","29 Nov 2013","112","Team Liquid","Win"
"403949678","29 Nov 2013","112","Team Liquid","Win"
"403888090","29 Nov 2013","112","Team Liquid","Win"
"402930782","28 Nov 2013","112","Fnatic","Loss"
"402859972","28 Nov 2013","112","Fnatic","Loss"
"402788585","28 Nov 2013","112","Fnatic","Win"
"397263628","24 Nov 2013","65013","Evil Geniuses","Win"
"397167358","24 Nov 2013","65013","Palawan","Win"
"397116985","23 Nov 2013","65013","Natus Vincere","Loss"
"396953367","23 Nov 2013","65013","Team Liquid","Loss"
"396862479","23 Nov 2013","65013","Fnatic","Loss"
"395858606","23 Nov 2013","65013","SIGMA.int","Win"
"395728477","23 Nov 2013","65013","DK","Loss"
"395688380","22 Nov 2013","65013","world of dotas","Win"
"393062355","20 Nov 2013","112","Natus Vincere","Win"
"392996039","20 Nov 2013","112","Team Liquid","Win"
"391913429","19 Nov 2013","112","Fnatic","Loss"
"391877519","19 Nov 2013","103","SIGMA.int","Win"
"387947593","17 Nov 2013","110","DK","Win"
"387869248","17 Nov 2013","110","DK","Win"
"383990122","15 Nov 2013","110","Team ABAL","Win"
"383935290","15 Nov 2013","110","Team ABAL","Win"
"380364875","11 Nov 2013","104","Natus Vincere","Win"
"380331315","11 Nov 2013","104","Natus Vincere","Win"
"380284496","11 Nov 2013","112","Virtus.pro","Win"
"380214704","11 Nov 2013","112","Evil Geniuses","Loss"
